position	5,1,0.000371540033438603,0.00011090163025396473
possibly	1,0,0.00012384667781286768,5.5450815126982364e-05
powerquest	0,1,6.192333890643384e-05,0.00011090163025396473
pray	0,1,6.192333890643384e-05,0.00011090163025396473
prbolem	0,1,6.192333890643384e-05,0.00011090163025396473
pre	0,1,6.192333890643384e-05,0.00011090163025396473
preferences	0,2,6.192333890643384e-05,0.0001663524453809471
premature	1,0,0.00012384667781286768,5.5450815126982364e-05
premiums	0,2,6.192333890643384e-05,0.0001663524453809471
preposition	0,1,6.192333890643384e-05,0.00011090163025396473
presas	2,0,0.0001857700167193015,5.5450815126982364e-05
presccription	0,1,6.192333890643384e-05,0.00011090163025396473
presumably	0,1,6.192333890643384e-05,0.00011090163025396473
prevatt	4,0,0.00030961669453216916,5.5450815126982364e-05
previously	1,1,0.00012384667781286768,0.00011090163025396473
price	9,14,0.0006192333890643383,0.0008317622269047354
pricked	0,1,6.192333890643384e-05,0.00011090163025396473
priicce	0,1,6.192333890643384e-05,0.00011090163025396473
priice	0,1,6.192333890643384e-05,0.00011090163025396473
principle	0,1,6.192333890643384e-05,0.00011090163025396473
priscilla	1,0,0.00012384667781286768,5.5450815126982364e-05
problem	1,2,0.00012384667781286768,0.0001663524453809471
problematic	1,0,0.00012384667781286768,5.5450815126982364e-05
proceed	0,2,6.192333890643384e-05,0.0001663524453809471
production	6,2,0.00043346337234503684,0.0001663524453809471
professionals	2,0,0.0001857700167193015,5.5450815126982364e-05
profile	2,1,0.0001857700167193015,0.00011090163025396473
profit	0,5,6.192333890643384e-05,0.0003327048907618942
progress	2,0,0.0001857700167193015,5.5450815126982364e-05
project	7,9,0.0004953867112514707,0.0005545081512698237
promised	0,1,6.192333890643384e-05,0.00011090163025396473
promising	0,1,6.192333890643384e-05,0.00011090163025396473
promote	0,2,6.192333890643384e-05,0.0001663524453809471
proposed	2,0,0.0001857700167193015,5.5450815126982364e-05
provided	0,3,6.192333890643384e-05,0.00022180326050792945
providers	0,2,6.192333890643384e-05,0.0001663524453809471
providing	1,1,0.00012384667781286768,0.00011090163025396473
province	0,1,6.192333890643384e-05,0.00011090163025396473
prriicegreat	0,1,6.192333890643384e-05,0.00011090163025396473
pting	0,1,6.192333890643384e-05,0.00011090163025396473
public	1,0,0.00012384667781286768,5.5450815126982364e-05
publicity	0,1,6.192333890643384e-05,0.00011090163025396473
published	0,3,6.192333890643384e-05,0.00022180326050792945
publishing	0,2,6.192333890643384e-05,0.0001663524453809471
pure	0,1,6.192333890643384e-05,0.00011090163025396473
put	3,8,0.00024769335562573535,0.0004990573361428413
pwarden	1,0,0.00012384667781286768,5.5450815126982364e-05
qualified	0,1,6.192333890643384e-05,0.00011090163025396473
quality	4,8,0.00030961669453216916,0.0004990573361428413
question	0,7,6.192333890643384e-05,0.0004436065210158589
quickens	0,1,6.192333890643384e-05,0.00011090163025396473
quite	2,1,0.0001857700167193015,0.00011090163025396473
quitting	0,1,6.192333890643384e-05,0.00011090163025396473
r	2,13,0.0001857700167193015,0.0007763114117777532
rabey	1,0,0.00012384667781286768,5.5450815126982364e-05
race	0,1,6.192333890643384e-05,0.00011090163025396473
ran	0,2,6.192333890643384e-05,0.0001663524453809471
randle	1,0,0.00012384667781286768,5.5450815126982364e-05
randomly	0,1,6.192333890643384e-05,0.00011090163025396473
range	0,2,6.192333890643384e-05,0.0001663524453809471
rankings	1,0,0.00012384667781286768,5.5450815126982364e-05
rare	0,1,6.192333890643384e-05,0.00011090163025396473
rat	0,2,6.192333890643384e-05,0.0001663524453809471
rated	0,2,6.192333890643384e-05,0.0001663524453809471
rates	2,3,0.0001857700167193015,0.00022180326050792945
rating	0,2,6.192333890643384e-05,0.0001663524453809471
ratio	0,1,6.192333890643384e-05,0.00011090163025396473
raymond	7,0,0.0004953867112514707,5.5450815126982364e-05
rea	0,1,6.192333890643384e-05,0.00011090163025396473
reader	0,23,6.192333890643384e-05,0.0013308195630475769
real	0,10,6.192333890643384e-05,0.0006099589663968061
rear	0,1,6.192333890643384e-05,0.00011090163025396473
reason	2,3,0.0001857700167193015,0.00022180326050792945
rebel	0,2,6.192333890643384e-05,0.0001663524453809471
recently	4,0,0.00030961669453216916,5.5450815126982364e-05
reception	1,0,0.00012384667781286768,5.5450815126982364e-05
recipient	2,0,0.0001857700167193015,5.5450815126982364e-05
recognition	0,1,6.192333890643384e-05,0.00011090163025396473
recommend	1,0,0.00012384667781286768,5.5450815126982364e-05
recommendations	3,1,0.00024769335562573535,0.00011090163025396473
record	2,0,0.0001857700167193015,5.5450815126982364e-05
recorded	0,1,6.192333890643384e-05,0.00011090163025396473
recovery	1,1,0.00012384667781286768,0.00011090163025396473
red	0,2,6.192333890643384e-05,0.0001663524453809471
redesign	0,2,6.192333890643384e-05,0.0001663524453809471
reduced	0,1,6.192333890643384e-05,0.00011090163025396473
reduces	0,2,6.192333890643384e-05,0.0001663524453809471
reflect	1,0,0.00012384667781286768,5.5450815126982364e-05
reflected	1,0,0.00012384667781286768,5.5450815126982364e-05
reflections	0,1,6.192333890643384e-05,0.00011090163025396473
regardless	3,0,0.00024769335562573535,5.5450815126982364e-05
regards	4,0,0.00030961669453216916,5.5450815126982364e-05
regina	0,6,6.192333890643384e-05,0.0003881557058888766
regional	8,0,0.0005573100501579045,5.5450815126982364e-05
regions	4,1,0.00030961669453216916,0.00011090163025396473
regulations	3,0,0.00024769335562573535,5.5450815126982364e-05
released	0,2,6.192333890643384e-05,0.0001663524453809471
releases	0,2,6.192333890643384e-05,0.0001663524453809471
reliantenergy	3,0,0.00024769335562573535,5.5450815126982364e-05
remain	0,1,6.192333890643384e-05,0.00011090163025396473
remainder	2,0,0.0001857700167193015,5.5450815126982364e-05
remaining	2,1,0.0001857700167193015,0.00011090163025396473
remind	0,1,6.192333890643384e-05,0.00011090163025396473
remove	0,4,6.192333890643384e-05,0.00027725407563491185
remunerate	0,1,6.192333890643384e-05,0.00011090163025396473
repeatedly	0,1,6.192333890643384e-05,0.00011090163025396473
replace	1,1,0.00012384667781286768,0.00011090163025396473
replies	0,1,6.192333890643384e-05,0.00011090163025396473
repling	1,0,0.00012384667781286768,5.5450815126982364e-05
reportedly	1,0,0.00012384667781286768,5.5450815126982364e-05
republicans	1,0,0.00012384667781286768,5.5450815126982364e-05
request	3,8,0.00024769335562573535,0.0004990573361428413
require	2,0,0.0001857700167193015,5.5450815126982364e-05
reread	0,1,6.192333890643384e-05,0.00011090163025396473
reserved	1,2,0.00012384667781286768,0.0001663524453809471
residue	1,0,0.00012384667781286768,5.5450815126982364e-05
resolve	4,0,0.00030961669453216916,5.5450815126982364e-05
resources	15,6,0.0009907734225029414,0.0003881557058888766
response	0,2,6.192333890643384e-05,0.0001663524453809471
responsibility	10,0,0.0006811567279707721,5.5450815126982364e-05
restless	0,1,6.192333890643384e-05,0.00011090163025396473
results	1,3,0.00012384667781286768,0.00022180326050792945
resume	3,0,0.00024769335562573535,5.5450815126982364e-05
retarding	0,1,6.192333890643384e-05,0.00011090163025396473
retire	1,1,0.00012384667781286768,0.00011090163025396473
return	5,2,0.000371540033438603,0.0001663524453809471
returned	0,2,6.192333890643384e-05,0.0001663524453809471
rev	2,0,0.0001857700167193015,5.5450815126982364e-05
revenue	2,0,0.0001857700167193015,5.5450815126982364e-05
reversed	0,1,6.192333890643384e-05,0.00011090163025396473
revolutionary	0,1,6.192333890643384e-05,0.00011090163025396473
rewarding	0,2,6.192333890643384e-05,0.0001663524453809471
rge	0,1,6.192333890643384e-05,0.00011090163025396473
rhine	0,1,6.192333890643384e-05,0.00011090163025396473
rhinopez	0,1,6.192333890643384e-05,0.00011090163025396473
ride	2,0,0.0001857700167193015,5.5450815126982364e-05
rightly	0,1,6.192333890643384e-05,0.00011090163025396473
rights	0,4,6.192333890643384e-05,0.00027725407563491185
rise	0,1,6.192333890643384e-05,0.00011090163025396473
risk	31,3,0.001981546845005883,0.00022180326050792945
rita	3,0,0.00024769335562573535,5.5450815126982364e-05
river	1,1,0.00012384667781286768,0.00011090163025396473
riverdeep	0,1,6.192333890643384e-05,0.00011090163025396473
rmation	0,1,6.192333890643384e-05,0.00011090163025396473
robert	6,1,0.00043346337234503684,0.00011090163025396473
rodney	1,0,0.00012384667781286768,5.5450815126982364e-05
rodriguez	2,0,0.0001857700167193015,5.5450815126982364e-05
rogram	0,1,6.192333890643384e-05,0.00011090163025396473
roll	0,1,6.192333890643384e-05,0.00011090163025396473
romantic	1,0,0.00012384667781286768,5.5450815126982364e-05
romeo	1,0,0.00012384667781286768,5.5450815126982364e-05
roof	0,2,6.192333890643384e-05,0.0001663524453809471
rosel	0,2,6.192333890643384e-05,0.0001663524453809471
rossman	0,12,6.192333890643384e-05,0.0007208605966507708
round	0,1,6.192333890643384e-05,0.00011090163025396473
roxio	0,1,6.192333890643384e-05,0.00011090163025396473
rules	0,1,6.192333890643384e-05,0.00011090163025396473
ruling	2,0,0.0001857700167193015,5.5450815126982364e-05
runkel	1,0,0.00012384667781286768,5.5450815126982364e-05
rx	0,1,6.192333890643384e-05,0.00011090163025396473
saa	0,1,6.192333890643384e-05,0.00011090163025396473
saave	0,7,6.192333890643384e-05,0.0004436065210158589
said	0,2,6.192333890643384e-05,0.0001663524453809471
salaried	0,1,6.192333890643384e-05,0.00011090163025396473
sallen	1,0,0.00012384667781286768,5.5450815126982364e-05
sally	23,0,0.001486160133754412,5.5450815126982364e-05
sam	3,0,0.00024769335562573535,5.5450815126982364e-05
sample	0,6,6.192333890643384e-05,0.0003881557058888766
sandton	0,2,6.192333890643384e-05,0.0001663524453809471
sap	17,0,0.001114620100315809,5.5450815126982364e-05
saving	0,2,6.192333890643384e-05,0.0001663524453809471
say	1,2,0.00012384667781286768,0.0001663524453809471
saying	0,3,6.192333890643384e-05,0.00022180326050792945
scenario	1,0,0.00012384667781286768,5.5450815126982364e-05
schafer	1,0,0.00012384667781286768,5.5450815126982364e-05
schaffer	1,0,0.00012384667781286768,5.5450815126982364e-05
scheduled	3,0,0.00024769335562573535,5.5450815126982364e-05
scheduling	4,0,0.00030961669453216916,5.5450815126982364e-05
school	0,1,6.192333890643384e-05,0.00011090163025396473
score	0,1,6.192333890643384e-05,0.00011090163025396473
scotty	1,0,0.00012384667781286768,5.5450815126982364e-05
scout	1,0,0.00012384667781286768,5.5450815126982364e-05
scratch	0,1,6.192333890643384e-05,0.00011090163025396473
sds	0,1,6.192333890643384e-05,0.00011090163025396473
searching	1,1,0.00012384667781286768,0.00011090163025396473
second	1,3,0.00012384667781286768,0.00022180326050792945
securitization	2,0,0.0001857700167193015,5.5450815126982364e-05
security	1,5,0.00012384667781286768,0.0003327048907618942
seem	0,2,6.192333890643384e-05,0.0001663524453809471
seemed	1,1,0.00012384667781286768,0.00011090163025396473
selection	2,2,0.0001857700167193015,0.0001663524453809471
self	1,2,0.00012384667781286768,0.0001663524453809471
sell	0,5,6.192333890643384e-05,0.0003327048907618942
selling	1,7,0.00012384667781286768,0.0004436065210158589
sempra	1,0,0.00012384667781286768,5.5450815126982364e-05
send	3,13,0.00024769335562573535,0.0007763114117777532
sending	0,1,6.192333890643384e-05,0.00011090163025396473
sergeev	5,0,0.000371540033438603,5.5450815126982364e-05
serve	0,5,6.192333890643384e-05,0.0003327048907618942
server	0,5,6.192333890643384e-05,0.0003327048907618942
service	2,32,0.0001857700167193015,0.0018298768991904181
settanni	1,0,0.00012384667781286768,5.5450815126982364e-05
settingt	0,1,6.192333890643384e-05,0.00011090163025396473
setup	2,2,0.0001857700167193015,0.0001663524453809471
sex	0,1,6.192333890643384e-05,0.00011090163025396473
shakespeare	0,3,6.192333890643384e-05,0.00022180326050792945
share	3,4,0.00024769335562573535,0.00027725407563491185
sharply	0,1,6.192333890643384e-05,0.00011090163025396473
sheila	4,0,0.00030961669453216916,5.5450815126982364e-05
shirley	18,0,0.001176543439222243,5.5450815126982364e-05
shortly	0,1,6.192333890643384e-05,0.00011090163025396473
shoulder	0,1,6.192333890643384e-05,0.00011090163025396473
showcase	0,9,6.192333890643384e-05,0.0005545081512698237
shows	1,0,0.00012384667781286768,5.5450815126982364e-05
shults	1,0,0.00012384667781286768,5.5450815126982364e-05
siberia	0,1,6.192333890643384e-05,0.00011090163025396473
sick	0,1,6.192333890643384e-05,0.00011090163025396473
sight	0,1,6.192333890643384e-05,0.00011090163025396473
signature	0,1,6.192333890643384e-05,0.00011090163025396473
significance	1,0,0.00012384667781286768,5.5450815126982364e-05
significant	3,1,0.00024769335562573535,0.00011090163025396473
signups	0,1,6.192333890643384e-05,0.00011090163025396473
single	1,3,0.00012384667781286768,0.00022180326050792945
sit	0,1,6.192333890643384e-05,0.00011090163025396473
sites	0,26,6.192333890643384e-05,0.001497172008428524
skilling	1,0,0.00012384667781286768,5.5450815126982364e-05
skinner	3,0,0.00024769335562573535,5.5450815126982364e-05
sleep	0,2,6.192333890643384e-05,0.0001663524453809471
slipped	0,1,6.192333890643384e-05,0.00011090163025396473
slow	3,0,0.00024769335562573535,5.5450815126982364e-05
small	0,2,6.192333890643384e-05,0.0001663524453809471
smith	6,0,0.00043346337234503684,5.5450815126982364e-05
smithc	1,0,0.00012384667781286768,5.5450815126982364e-05
smoker	0,1,6.192333890643384e-05,0.00011090163025396473
snowboard	1,0,0.00012384667781286768,5.5450815126982364e-05
soap	0,2,6.192333890643384e-05,0.0001663524453809471
softwares	0,1,6.192333890643384e-05,0.00011090163025396473
sometime	2,0,0.0001857700167193015,5.5450815126982364e-05
son	0,9,6.192333890643384e-05,0.0005545081512698237
soon	5,3,0.000371540033438603,0.00022180326050792945
soundmax	0,1,6.192333890643384e-05,0.00011090163025396473
source	3,1,0.00024769335562573535,0.00011090163025396473
southern	1,0,0.00012384667781286768,5.5450815126982364e-05
southwest	1,0,0.00012384667781286768,5.5450815126982364e-05
specials	0,3,6.192333890643384e-05,0.00022180326050792945
specifically	0,2,6.192333890643384e-05,0.0001663524453809471
splitting	0,1,6.192333890643384e-05,0.00011090163025396473
spoke	1,0,0.00012384667781286768,5.5450815126982364e-05
sponsorship	0,3,6.192333890643384e-05,0.00022180326050792945
spotlight	0,1,6.192333890643384e-05,0.00011090163025396473
spp	1,0,0.00012384667781286768,5.5450815126982364e-05
spread	1,0,0.00012384667781286768,5.5450815126982364e-05
sql	0,1,6.192333890643384e-05,0.00011090163025396473
st	1,1,0.00012384667781286768,0.00011090163025396473
stability	0,3,6.192333890643384e-05,0.00022180326050792945
standard	1,2,0.00012384667781286768,0.0001663524453809471
start	1,8,0.00012384667781286768,0.0004990573361428413
started	0,3,6.192333890643384e-05,0.00022180326050792945
starting	0,1,6.192333890643384e-05,0.00011090163025396473
stated	2,0,0.0001857700167193015,5.5450815126982364e-05
statement	0,1,6.192333890643384e-05,0.00011090163025396473
states	1,2,0.00012384667781286768,0.0001663524453809471
stearns	2,0,0.0001857700167193015,5.5450815126982364e-05
stefkatz	1,0,0.00012384667781286768,5.5450815126982364e-05
stella	6,0,0.00043346337234503684,5.5450815126982364e-05
step	1,1,0.00012384667781286768,0.00011090163025396473
stil	0,1,6.192333890643384e-05,0.00011090163025396473
still	7,4,0.0004953867112514707,0.00027725407563491185
stilled	0,1,6.192333890643384e-05,0.00011090163025396473
stores	0,3,6.192333890643384e-05,0.00022180326050792945
stories	0,4,6.192333890643384e-05,0.00027725407563491185
stove	0,1,6.192333890643384e-05,0.00011090163025396473
straight	4,0,0.00030961669453216916,5.5450815126982364e-05
strain	0,1,6.192333890643384e-05,0.00011090163025396473
strangas	1,0,0.00012384667781286768,5.5450815126982364e-05
strange	0,2,6.192333890643384e-05,0.0001663524453809471
strategic	1,2,0.00012384667781286768,0.0001663524453809471
strategies	0,2,6.192333890643384e-05,0.0001663524453809471
street	1,0,0.00012384667781286768,5.5450815126982364e-05
strength	0,1,6.192333890643384e-05,0.00011090163025396473
stretch	1,1,0.00012384667781286768,0.00011090163025396473
strictly	1,0,0.00012384667781286768,5.5450815126982364e-05
strong	1,1,0.00012384667781286768,0.00011090163025396473
stuff	3,1,0.00024769335562573535,0.00011090163025396473
stukm	0,1,6.192333890643384e-05,0.00011090163025396473
style	0,1,6.192333890643384e-05,0.00011090163025396473
submissions	0,2,6.192333890643384e-05,0.0001663524453809471
submit	1,5,0.00012384667781286768,0.0003327048907618942
subscribed	0,2,6.192333890643384e-05,0.0001663524453809471
subscribers	0,1,6.192333890643384e-05,0.00011090163025396473
subscription	0,7,6.192333890643384e-05,0.0004436065210158589
substantial	0,2,6.192333890643384e-05,0.0001663524453809471
succeeded	1,0,0.00012384667781286768,5.5450815126982364e-05
successfully	0,1,6.192333890643384e-05,0.00011090163025396473
such	1,3,0.00012384667781286768,0.00022180326050792945
sue	2,0,0.0001857700167193015,5.5450815126982364e-05
sugar	2,1,0.0001857700167193015,0.00011090163025396473
sunrise	0,1,6.192333890643384e-05,0.00011090163025396473
superb	0,1,6.192333890643384e-05,0.00011090163025396473
supervisor	4,0,0.00030961669453216916,5.5450815126982364e-05
suppliers	6,0,0.00043346337234503684,5.5450815126982364e-05
supports	2,0,0.0001857700167193015,5.5450815126982364e-05
suppressant	0,1,6.192333890643384e-05,0.00011090163025396473
suprervisagra	0,1,6.192333890643384e-05,0.00011090163025396473
sure	4,7,0.00030961669453216916,0.0004436065210158589
sweet	0,3,6.192333890643384e-05,0.00022180326050792945
sylg	0,1,6.192333890643384e-05,0.00011090163025396473
systems	3,2,0.00024769335562573535,0.0001663524453809471
tablet	1,0,0.00012384667781286768,5.5450815126982364e-05
taken	2,0,0.0001857700167193015,5.5450815126982364e-05
talent	2,0,0.0001857700167193015,5.5450815126982364e-05
tall	0,1,6.192333890643384e-05,0.00011090163025396473
tang	5,0,0.000371540033438603,5.5450815126982364e-05
tantalum	0,1,6.192333890643384e-05,0.00011090163025396473
tarrif	2,0,0.0001857700167193015,5.5450815126982364e-05
taylorja	1,0,0.00012384667781286768,5.5450815126982364e-05
teacher	0,1,6.192333890643384e-05,0.00011090163025396473
team	16,0,0.001052696761409375,5.5450815126982364e-05
tears	0,1,6.192333890643384e-05,0.00011090163025396473
technical	0,2,6.192333890643384e-05,0.0001663524453809471
tele	0,1,6.192333890643384e-05,0.00011090163025396473
tendererlycopodium	0,1,6.192333890643384e-05,0.00011090163025396473
terminate	0,1,6.192333890643384e-05,0.00011090163025396473
terms	5,0,0.000371540033438603,5.5450815126982364e-05
testimonials	0,2,6.192333890643384e-05,0.0001663524453809471
texas	1,0,0.00012384667781286768,5.5450815126982364e-05
text	2,13,0.0001857700167193015,0.0007763114117777532
textures	0,1,6.192333890643384e-05,0.00011090163025396473
thank	4,2,0.00030961669453216916,0.0001663524453809471
thanking	1,2,0.00012384667781286768,0.0001663524453809471
the	453,535,0.02811319586352096,0.029721636908062548
their	12,24,0.0008050034057836399,0.0013862703781745592
these	22,18,0.0014242367948479782,0.001053565487412665
thickness	0,1,6.192333890643384e-05,0.00011090163025396473
thimble	0,1,6.192333890643384e-05,0.00011090163025396473
thought	1,1,0.00012384667781286768,0.00011090163025396473
throughout	0,2,6.192333890643384e-05,0.0001663524453809471
thunder	0,1,6.192333890643384e-05,0.00011090163025396473
timekeeping	2,0,0.0001857700167193015,5.5450815126982364e-05
timely	2,0,0.0001857700167193015,5.5450815126982364e-05
times	2,2,0.0001857700167193015,0.0001663524453809471
timesheets	1,0,0.00012384667781286768,5.5450815126982364e-05
timing	1,0,0.00012384667781286768,5.5450815126982364e-05
timshometownstories	0,2,6.192333890643384e-05,0.0001663524453809471
tinned	0,1,6.192333890643384e-05,0.00011090163025396473
title	1,3,0.00012384667781286768,0.00022180326050792945
toilet	0,1,6.192333890643384e-05,0.00011090163025396473
told	2,3,0.0001857700167193015,0.00022180326050792945
tone	1,0,0.00012384667781286768,5.5450815126982364e-05
top	2,4,0.0001857700167193015,0.00027725407563491185
toronto	0,1,6.192333890643384e-05,0.00011090163025396473
toward	0,1,6.192333890643384e-05,0.00011090163025396473
towel	0,1,6.192333890643384e-05,0.00011090163025396473
tower	0,2,6.192333890643384e-05,0.0001663524453809471
town	1,2,0.00012384667781286768,0.0001663524453809471
toy	0,1,6.192333890643384e-05,0.00011090163025396473
tracks	0,2,6.192333890643384e-05,0.0001663524453809471
trade	3,14,0.00024769335562573535,0.0008317622269047354
trader	4,0,0.00030961669453216916,5.5450815126982364e-05
traffic	0,7,6.192333890643384e-05,0.0004436065210158589
tramadol	0,2,6.192333890643384e-05,0.0001663524453809471
trans	1,0,0.00012384667781286768,5.5450815126982364e-05
transact	1,0,0.00012384667781286768,5.5450815126982364e-05
transcanada	2,0,0.0001857700167193015,5.5450815126982364e-05
transco	2,0,0.0001857700167193015,5.5450815126982364e-05
transmissions	1,0,0.00012384667781286768,5.5450815126982364e-05
transport	2,1,0.0001857700167193015,0.00011090163025396473
transporting	1,0,0.00012384667781286768,5.5450815126982364e-05
trash	0,1,6.192333890643384e-05,0.00011090163025396473
travel	1,2,0.00012384667781286768,0.0001663524453809471
traveling	0,1,6.192333890643384e-05,0.00011090163025396473
treasonous	0,1,6.192333890643384e-05,0.00011090163025396473
tree	1,1,0.00012384667781286768,0.00011090163025396473
trial	0,3,6.192333890643384e-05,0.00022180326050792945
trip	2,0,0.0001857700167193015,5.5450815126982364e-05
trisha	1,0,0.00012384667781286768,5.5450815126982364e-05
trista	2,0,0.0001857700167193015,5.5450815126982364e-05
truly	0,1,6.192333890643384e-05,0.00011090163025396473
trunk	0,2,6.192333890643384e-05,0.0001663524453809471
truth	0,2,6.192333890643384e-05,0.0001663524453809471
try	2,6,0.0001857700167193015,0.0003881557058888766
trying	1,2,0.00012384667781286768,0.0001663524453809471
tuneful	0,1,6.192333890643384e-05,0.00011090163025396473
tungsten	0,1,6.192333890643384e-05,0.00011090163025396473
turner	1,0,0.00012384667781286768,5.5450815126982364e-05
twice	0,2,6.192333890643384e-05,0.0001663524453809471
type	0,10,6.192333890643384e-05,0.0006099589663968061
u	0,3,6.192333890643384e-05,0.00022180326050792945
uafn	0,1,6.192333890643384e-05,0.00011090163025396473
ugh	0,1,6.192333890643384e-05,0.00011090163025396473
unblock	0,1,6.192333890643384e-05,0.00011090163025396473
unblocking	0,4,6.192333890643384e-05,0.00027725407563491185
uncollected	1,0,0.00012384667781286768,5.5450815126982364e-05
undercollected	1,0,0.00012384667781286768,5.5450815126982364e-05
understand	3,4,0.00024769335562573535,0.00027725407563491185
understanding	5,2,0.000371540033438603,0.0001663524453809471
undeveloped	0,1,6.192333890643384e-05,0.00011090163025396473
unify	1,0,0.00012384667781286768,5.5450815126982364e-05
unique	1,1,0.00012384667781286768,0.00011090163025396473
university	1,0,0.00012384667781286768,5.5450815126982364e-05
unless	3,1,0.00024769335562573535,0.00011090163025396473
unlike	0,1,6.192333890643384e-05,0.00011090163025396473
unnecessarily	0,1,6.192333890643384e-05,0.00011090163025396473
unocal	1,0,0.00012384667781286768,5.5450815126982364e-05
upload	0,1,6.192333890643384e-05,0.00011090163025396473
uploaded	0,1,6.192333890643384e-05,0.00011090163025396473
upon	2,5,0.0001857700167193015,0.0003327048907618942
ur	0,1,6.192333890643384e-05,0.00011090163025396473
urgency	0,1,6.192333890643384e-05,0.00011090163025396473
url	0,3,6.192333890643384e-05,0.00022180326050792945
usb	0,1,6.192333890643384e-05,0.00011090163025396473
use	4,37,0.00030961669453216916,0.00210713097482533
useful	1,3,0.00012384667781286768,0.00022180326050792945
user	5,2,0.000371540033438603,0.0001663524453809471
valid	0,4,6.192333890643384e-05,0.00027725407563491185
valium	0,1,6.192333890643384e-05,0.00011090163025396473
vance	1,0,0.00012384667781286768,5.5450815126982364e-05
vary	0,1,6.192333890643384e-05,0.00011090163025396473
vastar	8,0,0.0005573100501579045,5.5450815126982364e-05
ve	9,7,0.0006192333890643383,0.0004436065210158589
vendor	2,0,0.0001857700167193015,5.5450815126982364e-05
verbry	0,1,6.192333890643384e-05,0.00011090163025396473
version	6,2,0.00043346337234503684,0.0001663524453809471
verypowerful	0,1,6.192333890643384e-05,0.00011090163025396473
viag	0,1,6.192333890643384e-05,0.00011090163025396473
vice	6,0,0.00043346337234503684,5.5450815126982364e-05
vicqodin	0,1,6.192333890643384e-05,0.00011090163025396473
vincent	5,0,0.000371540033438603,5.5450815126982364e-05
vintage	2,0,0.0001857700167193015,5.5450815126982364e-05
virtues	0,1,6.192333890643384e-05,0.00011090163025396473
visual	0,1,6.192333890643384e-05,0.00011090163025396473
voice	3,1,0.00024769335562573535,0.00011090163025396473
voted	0,1,6.192333890643384e-05,0.00011090163025396473
voting	0,1,6.192333890643384e-05,0.00011090163025396473
wa	0,2,6.192333890643384e-05,0.0001663524453809471
wall	0,1,6.192333890643384e-05,0.00011090163025396473
walpole	0,1,6.192333890643384e-05,0.00011090163025396473
walsh	2,0,0.0001857700167193015,5.5450815126982364e-05
war	0,2,6.192333890643384e-05,0.0001663524453809471
wardsgiftshop	0,1,6.192333890643384e-05,0.00011090163025396473
warrants	2,0,0.0001857700167193015,5.5450815126982364e-05
warranty	0,1,6.192333890643384e-05,0.00011090163025396473
wash	0,1,6.192333890643384e-05,0.00011090163025396473
washing	0,4,6.192333890643384e-05,0.00027725407563491185
wealth	0,1,6.192333890643384e-05,0.00011090163025396473
web	1,14,0.00012384667781286768,0.0008317622269047354
websites	0,2,6.192333890643384e-05,0.0001663524453809471
weekly	0,1,6.192333890643384e-05,0.00011090163025396473
weeks	6,0,0.00043346337234503684,5.5450815126982364e-05
weight	0,2,6.192333890643384e-05,0.0001663524453809471
welch	1,0,0.00012384667781286768,5.5450815126982364e-05
were	6,19,0.00043346337234503684,0.0011090163025396474
whelan	1,0,0.00012384667781286768,5.5450815126982364e-05
whether	1,2,0.00012384667781286768,0.0001663524453809471
which	15,20,0.0009907734225029414,0.0011644671176666297
while	4,6,0.00030961669453216916,0.0003881557058888766
whole	0,2,6.192333890643384e-05,0.0001663524453809471
winners	0,1,6.192333890643384e-05,0.00011090163025396473
wisely	0,2,6.192333890643384e-05,0.0001663524453809471
with	72,76,0.00452040374016967,0.004269712764777642
withers	2,0,0.0001857700167193015,5.5450815126982364e-05
wives	0,1,6.192333890643384e-05,0.00011090163025396473
wood	1,0,0.00012384667781286768,5.5450815126982364e-05
word	2,5,0.0001857700167193015,0.0003327048907618942
wording	0,1,6.192333890643384e-05,0.00011090163025396473
workforce	1,0,0.00012384667781286768,5.5450815126982364e-05
workout	1,0,0.00012384667781286768,5.5450815126982364e-05
workstation	0,1,6.192333890643384e-05,0.00011090163025396473
world	0,6,6.192333890643384e-05,0.0003881557058888766
worry	1,1,0.00012384667781286768,0.00011090163025396473
worrying	0,1,6.192333890643384e-05,0.00011090163025396473
worth	1,0,0.00012384667781286768,5.5450815126982364e-05
worthwhile	0,1,6.192333890643384e-05,0.00011090163025396473
would	32,22,0.0020434701839123167,0.0012753687479205944
write	0,13,6.192333890643384e-05,0.0007763114117777532
wrote	1,2,0.00012384667781286768,0.0001663524453809471
ws	0,1,6.192333890643384e-05,0.00011090163025396473
wsc	0,1,6.192333890643384e-05,0.00011090163025396473
www	1,28,0.00012384667781286768,0.0016080736386824886
wynne	2,0,0.0001857700167193015,5.5450815126982364e-05
x	15,2,0.0009907734225029414,0.0001663524453809471
xan	0,1,6.192333890643384e-05,0.00011090163025396473
xent	0,2,6.192333890643384e-05,0.0001663524453809471
xes	0,1,6.192333890643384e-05,0.00011090163025396473
yanowski	1,0,0.00012384667781286768,5.5450815126982364e-05
yard	2,0,0.0001857700167193015,5.5450815126982364e-05
ycon	0,2,6.192333890643384e-05,0.0001663524453809471
yeah	2,0,0.0001857700167193015,5.5450815126982364e-05
yearno	0,1,6.192333890643384e-05,0.00011090163025396473
yesterdays	1,0,0.00012384667781286768,5.5450815126982364e-05
